step,epoch,lossD,lossG,loss_gan,loss_spec,loss_fm,loss_evasion,inst_noise,delta,lambda_evasion,p_bona_mean
757600,243,-10.680103302001953,4781.9208984375,4709.642578125,71.22769927978516,0.2946520149707794,0.7565212249755859,2.4956943618291595e-35,0.002,1.0,0.46926409006118774
757700,243,-24.984375,4797.767578125,4717.107421875,79.48580169677734,0.41787299513816833,0.7565212249755859,2.4708605525047466e-35,0.002,1.0,0.46926409006118774
757800,243,-23.1513671875,4800.4091796875,4723.0224609375,76.24764251708984,0.3829464912414551,0.7565212249755859,2.446273856005922e-35,0.002,1.0,0.46926409006118774
757900,243,-28.7611083984375,4797.34033203125,4720.27099609375,75.89906311035156,0.41416382789611816,0.7565212249755859,2.4219318133966566e-35,0.002,1.0,0.46926409006118774
758000,243,-18.96442413330078,4787.19384765625,4705.7646484375,80.25614929199219,0.41654595732688904,0.7565212249755859,2.3978319902089543e-35,0.002,1.0,0.46926409006118774
758100,243,-27.577880859375,4825.62451171875,4738.744140625,85.67536163330078,0.44895121455192566,0.7565212249755859,2.373971976199391e-35,0.002,1.0,0.46926409006118774
758200,244,-16.99853515625,4818.3525390625,4748.55029296875,68.76493835449219,0.28078192472457886,0.7565212249755859,2.350349385108056e-35,0.002,1.0,0.46926409006118774
758300,244,-24.4981689453125,4820.99755859375,4742.2822265625,77.585205078125,0.373957097530365,0.7565212249755859,2.3269618544199034e-35,0.002,1.0,0.46926409006118774
758400,244,-13.94441032409668,4809.50439453125,4731.90966796875,76.48747253417969,0.35127919912338257,0.7565212249755859,2.3038070451284734e-35,0.002,1.0,0.46926409006118774
758500,244,-21.1363525390625,4828.9326171875,4755.64306640625,72.18893432617188,0.3440057933330536,0.7565212249755859,2.2808826415019692e-35,0.002,1.0,0.46926409006118774
758600,244,-24.7244873046875,4833.6044921875,4754.68603515625,77.78868103027344,0.37352365255355835,0.7565212249755859,2.2581863508516542e-35,0.002,1.0,0.46926409006118774
758700,244,-31.8896484375,4833.10205078125,4753.3818359375,78.48722839355469,0.47675570845603943,0.7565212249755859,2.235715903302562e-35,0.002,1.0,0.46926409006118774
758800,244,-13.680238723754883,4808.7119140625,4732.169921875,75.44757080078125,0.33797788619995117,0.7565212249755859,2.2134690515664843e-35,0.002,1.0,0.46926409006118774
758900,244,-15.8026123046875,4824.5400390625,4750.63427734375,72.90719604492188,0.2420218586921692,0.7565212249755859,2.191443570717216e-35,0.002,1.0,0.46926409006118774
759000,244,-24.21337890625,4827.97216796875,4754.0595703125,72.79588317871094,0.36047622561454773,0.7565212249755859,2.1696372579680376e-35,0.002,1.0,0.46926409006118774
759100,244,-19.358154296875,4827.0986328125,4751.89404296875,74.13954162597656,0.3085891604423523,0.7565212249755859,2.1480479324514164e-35,0.002,1.0,0.46926409006118774
759200,244,-30.13896369934082,4819.51171875,4734.96728515625,83.11399841308594,0.6744007468223572,0.7565212249755859,2.1266734350008938e-35,0.002,1.0,0.46926409006118774
759300,244,-25.494384765625,4836.83740234375,4755.462890625,80.21286010742188,0.4051910638809204,0.7565212249755859,2.1055116279351428e-35,0.002,1.0,0.46926409006118774
759400,244,-14.146728515625,4824.99462890625,4753.2783203125,70.72084045410156,0.23939871788024902,0.7565212249755859,2.0845603948441811e-35,0.002,1.0,0.46926409006118774
759500,244,-26.5274658203125,4824.05224609375,4743.1923828125,79.7001953125,0.40312981605529785,0.7565212249755859,2.0638176403777063e-35,0.002,1.0,0.46926409006118774
759600,244,-18.798519134521484,4801.42333984375,4723.11669921875,77.14598083496094,0.40437984466552734,0.7565212249755859,2.043281290035537e-35,0.002,1.0,0.46926409006118774
759700,244,-19.0667724609375,4819.9326171875,4745.5625,73.29845428466797,0.3152346611022949,0.7565212249755859,2.0229492899601362e-35,0.002,1.0,0.46926409006118774
759800,244,-18.306640625,4826.14404296875,4750.27001953125,74.80973815917969,0.3081638216972351,0.7565212249755859,2.0028196067312134e-35,0.002,1.0,0.46926409006118774
759900,244,-32.9942626953125,4819.125,4739.11083984375,78.75753021240234,0.5003292560577393,0.7565212249755859,1.9828902271623522e-35,0.002,1.0,0.46926409006118774
760000,244,-19.74837303161621,4795.94140625,4716.80615234375,77.97058868408203,0.40833592414855957,0.7565212249755859,1.9631591580996716e-35,0.002,1.0,0.46926409006118774
760100,244,-33.184814453125,4817.07568359375,4737.79638671875,78.02133178710938,0.5016454458236694,0.7565212249755859,1.9436244262224905e-35,0.002,1.0,0.46926409006118774
760200,244,-26.59521484375,4819.8740234375,4732.6318359375,86.01519012451172,0.4708659052848816,0.7565212249755859,1.9242840778459735e-35,0.002,1.0,0.46926409006118774
760300,244,-27.3201904296875,4810.14892578125,4728.95068359375,79.99317932128906,0.4487079977989197,0.7565212249755859,1.905136178725743e-35,0.002,1.0,0.46926409006118774
760400,244,-27.8579158782959,4792.29345703125,4706.29736328125,84.66517639160156,0.574631929397583,0.7565212249755859,1.88617881386443e-35,0.002,1.0,0.46926409006118774
760500,244,-20.2979736328125,4778.060546875,4702.703125,74.27468872070312,0.3260400593280792,0.7565212249755859,1.867410087320155e-35,0.002,1.0,0.46926409006118774
760600,244,-30.6925048828125,4776.8662109375,4691.3798828125,84.2270278930664,0.5029751658439636,0.7565212249755859,1.8488281220169167e-35,0.002,1.0,0.46926409006118774
760700,244,-23.1297607421875,4756.4033203125,4681.33056640625,73.94409942626953,0.37189292907714844,0.7565212249755859,1.8304310595568602e-35,0.002,1.0,0.46926409006118774
760800,244,-16.006359100341797,4739.86181640625,4657.40576171875,81.30754089355469,0.39226242899894714,0.7565212249755859,1.8122170600344162e-35,0.002,1.0,0.46926409006118774
760900,244,-28.3248291015625,4742.19482421875,4663.47216796875,77.48796081542969,0.4785371720790863,0.7565212249755859,1.7941843018522966e-35,0.002,1.0,0.46926409006118774
761000,244,-31.7371826171875,4741.57080078125,4656.4951171875,83.82534790039062,0.49397584795951843,0.7565212249755859,1.7763309815393075e-35,0.002,1.0,0.46926409006118774
761100,244,-28.0484619140625,4709.87939453125,4624.5673828125,84.08818054199219,0.4671419858932495,0.7565212249755859,1.7586553135699878e-35,0.002,1.0,0.46926409006118774
761200,244,-18.957935333251953,4661.22314453125,4580.7421875,79.31246948242188,0.41194862127304077,0.7565212249755859,1.7411555301860347e-35,0.002,1.0,0.46926409006118774
761300,245,-17.73974609375,4665.56689453125,4583.0478515625,81.48580169677734,0.27696070075035095,0.7565212249755859,1.7238298812195083e-35,0.002,1.0,0.46926409006118774
761400,245,-18.415283203125,4656.626953125,4579.50634765625,76.06027221679688,0.30425825715065,0.7565212249755859,1.7066766339178e-35,0.002,1.0,0.46926409006118774
761500,245,-25.430419921875,4657.86328125,4576.123046875,80.57122802734375,0.4123537242412567,0.7565212249755859,1.689694072770335e-35,0.002,1.0,0.46926409006118774
761600,245,-25.521202087402344,4631.12353515625,4550.1435546875,79.72590637207031,0.4973646104335785,0.7565212249755859,1.6728804993370014e-35,0.002,1.0,0.46926409006118774
761700,245,-26.781494140625,4647.64208984375,4562.1083984375,84.301513671875,0.4755673110485077,0.7565212249755859,1.6562342320782896e-35,0.002,1.0,0.46926409006118774
761800,245,-31.315673828125,4640.90869140625,4561.1015625,78.59048461914062,0.46043679118156433,0.7565212249755859,1.6397536061871227e-35,0.002,1.0,0.46926409006118774
761900,245,-21.9193115234375,4628.171875,4553.3212890625,73.7383804321289,0.3559959828853607,0.7565212249755859,1.6234369734223517e-35,0.002,1.0,0.46926409006118774
762000,245,-21.550048828125,4621.7919921875,4537.14599609375,83.41146850585938,0.47820910811424255,0.7565212249755859,1.607282701943922e-35,0.002,1.0,0.46926409006118774
762100,245,-22.13671875,4635.25,4560.5361328125,73.60370635986328,0.35407572984695435,0.7565212249755859,1.5912891761496612e-35,0.002,1.0,0.46926409006118774
762200,245,-18.9390869140625,4638.97705078125,4561.25048828125,76.62315368652344,0.3470902442932129,0.7565212249755859,1.575454796513709e-35,0.002,1.0,0.46926409006118774
762300,245,-16.252197265625,4628.56201171875,4552.8505859375,74.66122436523438,0.29375094175338745,0.7565212249755859,1.5597779794265468e-35,0.002,1.0,0.46926409006118774
762400,245,-18.791845321655273,4616.36865234375,4531.892578125,83.29200744628906,0.4277767539024353,0.7565212249755859,1.5442571570366158e-35,0.002,1.0,0.46926409006118774
762500,245,-19.3804931640625,4622.546875,4548.55224609375,72.92070007324219,0.31731635332107544,0.7565212249755859,1.5288907770935203e-35,0.002,1.0,0.46926409006118774
762600,245,-23.7890625,4622.47705078125,4544.0986328125,77.19906616210938,0.4227275252342224,0.7565212249755859,1.5136773027927788e-35,0.002,1.0,0.46926409006118774
762700,245,-25.9288330078125,4621.6689453125,4542.369140625,78.16194915771484,0.3814118504524231,0.7565212249755859,1.498615212622131e-35,0.002,1.0,0.46926409006118774
762800,245,-17.960920333862305,4595.58935546875,4515.3291015625,79.06440734863281,0.4394816756248474,0.7565212249755859,1.4837030002093708e-35,0.002,1.0,0.46926409006118774
762900,245,-18.021484375,4602.00048828125,4525.0107421875,75.9389877319336,0.2945980429649353,0.7565212249755859,1.468939174171692e-35,0.002,1.0,0.46926409006118774
763000,245,-21.1378173828125,4607.96875,4531.3671875,75.4990463256836,0.34633225202560425,0.7565212249755859,1.454322257966534e-35,0.002,1.0,0.46926409006118774
763100,245,-19.7337646484375,4605.54443359375,4529.8056640625,74.65741729736328,0.32541656494140625,0.7565212249755859,1.4398507897439096e-35,0.002,1.0,0.46926409006118774
763200,245,-14.112310409545898,4559.53564453125,4479.88525390625,78.54400634765625,0.3502689003944397,0.7565212249755859,1.4255233222002055e-35,0.002,1.0,0.46926409006118774
763300,245,-23.9561767578125,4596.6748046875,4514.08837890625,81.41608428955078,0.414065420627594,0.7565212249755859,1.4113384224334412e-35,0.002,1.0,0.46926409006118774
763400,245,-24.083740234375,4594.923828125,4515.185546875,78.6052017211914,0.37710851430892944,0.7565212249755859,1.3972946717999529e-35,0.002,1.0,0.46926409006118774
763500,245,-24.7601318359375,4596.1552734375,4519.619140625,75.40528106689453,0.3744940757751465,0.7565212249755859,1.3833906657725202e-35,0.002,1.0,0.46926409006118774
763600,245,-14.88724136352539,4559.6845703125,4485.005859375,73.52951049804688,0.39300984144210815,0.7565212249755859,1.3696250137998995e-35,0.002,1.0,0.46926409006118774
763700,245,-22.153076171875,4579.421875,4497.501953125,80.79373168945312,0.3694535493850708,0.7565212249755859,1.3559963391677524e-35,0.002,1.0,0.46926409006118774
763800,245,-27.91064453125,4578.47021484375,4496.8916015625,80.34033966064453,0.48215267062187195,0.7565212249755859,1.3425032788609555e-35,0.002,1.0,0.46926409006118774
763900,245,-24.125244140625,4584.40576171875,4506.2099609375,77.05947875976562,0.37975192070007324,0.7565212249755859,1.3291444834272884e-35,0.002,1.0,0.46926409006118774
764000,245,-17.644386291503906,4549.1923828125,4470.47412109375,77.55145263671875,0.41081738471984863,0.7565212249755859,1.315918616842472e-35,0.002,1.0,0.46926409006118774
764100,245,-23.9495849609375,4555.53125,4478.734375,75.65653991699219,0.38356316089630127,0.7565212249755859,1.3028243563765547e-35,0.002,1.0,0.46926409006118774
764200,245,-31.67431640625,4570.669921875,4489.6767578125,79.78876495361328,0.44832390546798706,0.7565212249755859,1.2898603924616203e-35,0.002,1.0,0.46926409006118774
764300,245,-23.982421875,4551.70849609375,4471.8837890625,78.6790542602539,0.38938379287719727,0.7565212249755859,1.2770254285608207e-35,0.002,1.0,0.46926409006118774
764400,246,-15.2283935546875,4526.63330078125,4453.0771484375,72.43201446533203,0.36772820353507996,0.7565212249755859,1.2643181810387067e-35,0.002,1.0,0.46926409006118774
764500,246,-16.549560546875,4530.9296875,4460.5439453125,69.33589172363281,0.293386310338974,0.7565212249755859,1.25173737903285e-35,0.002,1.0,0.46926409006118774
764600,246,-28.410400390625,4550.6875,4471.67236328125,77.83879089355469,0.4200677275657654,0.7565212249755859,1.239281764326745e-35,0.002,1.0,0.46926409006118774
764700,246,-33.44970703125,4542.5869140625,4455.2470703125,85.98394775390625,0.5996019244194031,0.7565212249755859,1.2269500912239697e-35,0.002,1.0,0.46926409006118774
764800,246,-19.225814819335938,4523.94140625,4437.3212890625,85.43336486816406,0.4301583170890808,0.7565212249755859,1.21474112642361e-35,0.002,1.0,0.46926409006118774
764900,246,-24.585205078125,4535.6982421875,4454.6044921875,79.9629135131836,0.37453457713127136,0.7565212249755859,1.2026536488969066e-35,0.002,1.0,0.46926409006118774
765000,246,-28.142578125,4526.9775390625,4440.56982421875,85.21170043945312,0.4393206536769867,0.7565212249755859,1.1906864497651481e-35,0.002,1.0,0.46926409006118774
765100,246,-28.5513916015625,4513.15576171875,4433.75390625,78.20606994628906,0.43938907980918884,0.7565212249755859,1.1788383321787623e-35,0.002,1.0,0.46926409006118774
765200,246,-19.262855529785156,4496.36962890625,4410.9287109375,84.26488494873047,0.4200562834739685,0.7565212249755859,1.1671081111976227e-35,0.002,1.0,0.46926409006118774
765300,246,-33.4449462890625,4524.0712890625,4436.40673828125,86.39378356933594,0.5148795247077942,0.7565212249755859,1.1554946136725425e-35,0.002,1.0,0.46926409006118774
765400,246,-25.182373046875,4511.41552734375,4428.7353515625,81.53827667236328,0.3857015073299408,0.7565212249755859,1.1439966781279437e-35,0.002,1.0,0.46926409006118774
765500,246,-30.4964599609375,4509.02978515625,4428.341796875,79.4160385131836,0.515654981136322,0.7565212249755859,1.1326131546456976e-35,0.002,1.0,0.46926409006118774
765600,246,-18.004777908325195,4467.94482421875,4388.36279296875,78.44232177734375,0.38352152705192566,0.7565212249755859,1.1213429047501221e-35,0.002,1.0,0.46926409006118774
765700,246,-14.402099609375,4472.705078125,4401.9951171875,69.69823455810547,0.25557559728622437,0.7565212249755859,1.1101848012941206e-35,0.002,1.0,0.46926409006118774
765800,246,-28.47607421875,4481.28466796875,4402.21435546875,77.90888214111328,0.4052872359752655,0.7565212249755859,1.0991377283464563e-35,0.002,1.0,0.46926409006118774
765900,246,-25.3497314453125,4473.52099609375,4396.50927734375,75.85917663574219,0.39584824442863464,0.7565212249755859,1.088200581080146e-35,0.002,1.0,0.46926409006118774
766000,246,-21.245166778564453,4454.2939453125,4370.90185546875,82.18506622314453,0.4508652687072754,0.7565212249755859,1.0773722656619649e-35,0.002,1.0,0.46926409006118774
766100,246,-33.1778564453125,4473.96875,4382.498046875,90.19778442382812,0.516706109046936,0.7565212249755859,1.0666516991430533e-35,0.002,1.0,0.46926409006118774
766200,246,-26.7840576171875,4459.82666015625,4381.80859375,76.83816528320312,0.42346152663230896,0.7565212249755859,1.0560378093506083e-35,0.002,1.0,0.46926409006118774
766300,246,-29.7703857421875,4449.52587890625,4368.74169921875,79.59660339355469,0.4310924708843231,0.7565212249755859,1.0455295347806549e-35,0.002,1.0,0.46926409006118774
766400,246,-24.539081573486328,4425.42431640625,4344.85546875,79.33600616455078,0.476595401763916,0.7565212249755859,1.035125824491885e-35,0.002,1.0,0.46926409006118774
766500,246,-24.233154296875,4435.88916015625,4355.4072265625,79.3558349609375,0.3697356581687927,0.7565212249755859,1.024825638000552e-35,0.002,1.0,0.46926409006118774
766600,246,-25.1527099609375,4429.9345703125,4353.205078125,75.56674194335938,0.40618896484375,0.7565212249755859,1.0146279451764094e-35,0.002,1.0,0.46926409006118774
766700,246,-20.2733154296875,4426.419921875,4349.28271484375,76.05583953857422,0.32499969005584717,0.7565212249755859,1.0045317261396892e-35,0.002,1.0,0.46926409006118774
766800,246,-13.565210342407227,4385.9228515625,4308.3212890625,76.50984191894531,0.3354265093803406,0.7565212249755859,9.945359711591013e-36,0.002,1.0,0.46926409006118774
766900,246,-19.4627685546875,4412.41162109375,4335.87890625,75.4735107421875,0.30251097679138184,0.7565212249755859,9.846396805508494e-36,0.002,1.0,0.46926409006118774
767000,246,-24.2725830078125,4407.68505859375,4326.4814453125,80.04171752929688,0.4056086242198944,0.7565212249755859,9.74841864578652e-36,0.002,1.0,0.46926409006118774
767100,246,-23.2657470703125,4400.01904296875,4323.8681640625,75.02603149414062,0.3684523105621338,0.7565212249755859,9.651415433547587e-36,0.002,1.0,0.46926409006118774
767200,246,-21.316219329833984,4371.578125,4292.3515625,78.01969146728516,0.4504780173301697,0.7565212249755859,9.555377467419496e-36,0.002,1.0,0.46926409006118774
767300,246,-17.43408203125,4382.30517578125,4306.8486328125,74.40081787109375,0.29915130138397217,0.7565212249755859,9.460295142565105e-36,0.002,1.0,0.46926409006118774
767400,246,-26.5888671875,4381.24072265625,4303.134765625,76.94017028808594,0.40948623418807983,0.7565212249755859,9.366158949721786e-36,0.002,1.0,0.46926409006118774
767500,246,-33.871826171875,4386.22802734375,4299.1494140625,85.7867202758789,0.5355503559112549,0.7565212249755859,9.272959474250332e-36,0.002,1.0,0.46926409006118774
767600,247,-20.069652557373047,4346.412109375,4269.0576171875,76.16294860839844,0.43491846323013306,0.7565212249755859,9.180687395193435e-36,0.002,1.0,0.46926409006118774
767700,247,-33.96630859375,4376.0419921875,4288.2138671875,86.53836059570312,0.5332372188568115,0.7565212249755859,9.089333484343478e-36,0.002,1.0,0.46926409006118774
767800,247,-37.768310546875,4371.22705078125,4288.267578125,81.65293884277344,0.5504593849182129,0.7565212249755859,8.998888605319598e-36,0.002,1.0,0.46926409006118774
767900,247,-27.6724853515625,4355.68896484375,4270.04931640625,84.4068603515625,0.47665733098983765,0.7565212249755859,8.909343712653986e-36,0.002,1.0,0.46926409006118774
768000,247,-16.9039306640625,4318.72802734375,4242.5654296875,75.01284790039062,0.393391489982605,0.7565212249755859,8.820689850887219e-36,0.002,1.0,0.46926409006118774
768100,247,-28.50634765625,4337.7392578125,4255.0791015625,81.4324722290039,0.47123998403549194,0.7565212249755859,8.732918153672583e-36,0.002,1.0,0.46926409006118774
768200,247,-21.848876953125,4331.46044921875,4255.01171875,75.34331512451172,0.3493623435497284,0.7565212249755859,8.646019842889419e-36,0.002,1.0,0.46926409006118774
768300,247,-26.8389892578125,4334.95458984375,4258.0458984375,75.69146728515625,0.46105140447616577,0.7565212249755859,8.559986227765153e-36,0.002,1.0,0.46926409006118774
768400,247,-16.12606430053711,4303.30517578125,4221.67626953125,80.5110855102539,0.36126619577407837,0.7565212249755859,8.474808704006138e-36,0.002,1.0,0.46926409006118774
768500,247,-22.7408447265625,4310.00341796875,4234.22412109375,74.64654541015625,0.37637758255004883,0.7565212249755859,8.390478752937164e-36,0.002,1.0,0.46926409006118774
768600,247,-28.174072265625,4314.4541015625,4231.44482421875,81.79007720947266,0.46277400851249695,0.7565212249755859,8.306987940649446e-36,0.002,1.0,0.46926409006118774
768700,247,-30.4444580078125,4302.09521484375,4214.2431640625,86.60035705566406,0.4949420094490051,0.7565212249755859,8.224327917157186e-36,0.002,1.0,0.46926409006118774
768800,247,-15.266411781311035,4265.86328125,4184.845703125,79.85745239257812,0.40367910265922546,0.7565212249755859,8.142490415562458e-36,0.002,1.0,0.46926409006118774
768900,247,-28.28369140625,4293.99072265625,4203.19970703125,89.58872985839844,0.44583338499069214,0.7565212249755859,8.061467251228455e-36,0.002,1.0,0.46926409006118774
769000,247,-32.322509765625,4280.7001953125,4200.2548828125,79.20481872558594,0.484414279460907,0.7565212249755859,7.981250320960888e-36,0.002,1.0,0.46926409006118774
769100,247,-24.880615234375,4274.033203125,4197.3203125,75.58234405517578,0.3741437792778015,0.7565212249755859,7.901831602197626e-36,0.002,1.0,0.46926409006118774
769200,247,-21.312477111816406,4245.359375,4162.8349609375,81.29994201660156,0.4681032598018646,0.7565212249755859,7.823203152206337e-36,0.002,1.0,0.46926409006118774
769300,247,-27.8060302734375,4256.17041015625,4177.15869140625,77.83197021484375,0.42311009764671326,0.7565212249755859,7.74535710729014e-36,0.002,1.0,0.46926409006118774
769400,247,-20.781982421875,4240.03857421875,4165.38623046875,73.48267364501953,0.4131113290786743,0.7565212249755859,7.66828568200112e-36,0.002,1.0,0.46926409006118774
769500,247,-25.9678955078125,4244.3486328125,4159.83740234375,83.31095886230469,0.4439202547073364,0.7565212249755859,7.591981168361727e-36,0.002,1.0,0.46926409006118774
769600,247,-23.981767654418945,4218.388671875,4127.66796875,89.45811462402344,0.5061923861503601,0.7565212249755859,7.51643593509388e-36,0.002,1.0,0.46926409006118774
769700,247,-34.5457763671875,4244.62548828125,4154.4931640625,88.86228942871094,0.513858437538147,0.7565212249755859,7.441642426855762e-36,0.002,1.0,0.46926409006118774
769800,247,-35.736572265625,4228.1796875,4142.6962890625,84.13277435302734,0.5942003130912781,0.7565212249755859,7.367593163486198e-36,0.002,1.0,0.46926409006118774
769900,247,-24.6590576171875,4221.78466796875,4149.5029296875,71.15091705322266,0.37462303042411804,0.7565212249755859,7.294280739256581e-36,0.002,1.0,0.46926409006118774
770000,247,-15.01344108581543,4187.46240234375,4109.1982421875,77.11883544921875,0.38896772265434265,0.7565212249755859,7.221697822130197e-36,0.002,1.0,0.46926409006118774
770100,247,-34.74365234375,4213.97314453125,4129.9912109375,82.65570068359375,0.5700465440750122,0.7565212249755859,7.149837153028924e-36,0.002,1.0,0.46926409006118774
770200,247,-24.77587890625,4206.5146484375,4130.443359375,74.91847229003906,0.3963879942893982,0.7565212249755859,7.078691545107291e-36,0.002,1.0,0.46926409006118774
770300,247,-37.9168701171875,4208.013671875,4123.2099609375,83.40379333496094,0.643420398235321,0.7565212249755859,7.00825388303368e-36,0.002,1.0,0.46926409006118774
770400,247,-20.27581214904785,4160.80419921875,4077.59326171875,82.01823425292969,0.43665215373039246,0.7565212249755859,6.938517122278733e-36,0.002,1.0,0.46926409006118774
770500,247,-23.45318603515625,4178.4580078125,4099.5673828125,77.77623748779297,0.35781678557395935,0.7565212249755859,6.869474288410816e-36,0.002,1.0,0.46926409006118774
770600,247,-21.06768798828125,4170.70166015625,4091.41943359375,78.1865234375,0.3393239974975586,0.7565212249755859,6.801118476398509e-36,0.002,1.0,0.46926409006118774
770700,248,-22.62432861328125,4165.81640625,4086.813232421875,77.886474609375,0.3604467809200287,0.7565212249755859,6.733442849920017e-36,0.002,1.0,0.46926409006118774
770800,248,-14.438363075256348,4133.9951171875,4058.25244140625,74.61028289794922,0.37620970606803894,0.7565212249755859,6.666440640679463e-36,0.002,1.0,0.46926409006118774
770900,248,-26.44610595703125,4160.1611328125,4076.692138671875,82.25636291503906,0.4562174677848816,0.7565212249755859,6.600105147729988e-36,0.002,1.0,0.46926409006118774
771000,248,-24.86480712890625,4162.82080078125,4087.607177734375,74.05754089355469,0.3999643325805664,0.7565212249755859,6.534429736803591e-36,0.002,1.0,0.46926409006118774
771100,248,-19.42578125,4159.80859375,4085.845703125,72.89460754394531,0.31222712993621826,0.7565212249755859,6.469407839647625e-36,0.002,1.0,0.46926409006118774
771200,248,-19.48422622680664,4131.37353515625,4054.128662109375,76.07380676269531,0.4146437644958496,0.7565212249755859,6.405032953367905e-36,0.002,1.0,0.46926409006118774
771300,248,-25.06231689453125,4138.51123046875,4061.087646484375,76.29154968261719,0.3756391406059265,0.7565212249755859,6.341298639778344e-36,0.002,1.0,0.46926409006118774
771400,248,-33.16229248046875,4135.32763671875,4053.939208984375,80.13882446289062,0.4933261275291443,0.7565212249755859,6.278198524757039e-36,0.002,1.0,0.46926409006118774
771500,248,-33.2987060546875,4137.646484375,4053.71435546875,82.65404510498047,0.5219472646713257,0.7565212249755859,6.215726297608857e-36,0.002,1.0,0.46926409006118774
771600,248,-16.923385620117188,4097.658203125,4018.43505859375,78.07010650634766,0.39654678106307983,0.7565212249755859,6.153875710434219e-36,0.002,1.0,0.46926409006118774
771700,248,-29.93896484375,4111.5126953125,4028.25439453125,82.00442504882812,0.49739667773246765,0.7565212249755859,6.092640577504301e-36,0.002,1.0,0.46926409006118774
771800,248,-25.03778076171875,4110.953125,4032.23486328125,77.5847396850586,0.3768656253814697,0.7565212249755859,6.032014774642357e-36,0.002,1.0,0.46926409006118774
771900,248,-23.01934814453125,4100.5126953125,4022.346435546875,77.034423828125,0.37553733587265015,0.7565212249755859,5.9719922386112467e-36,0.002,1.0,0.46926409006118774
772000,248,-18.637386322021484,4064.468994140625,3985.4580078125,77.81423950195312,0.4401084780693054,0.7565212249755859,5.912566966507068e-36,0.002,1.0,0.46926409006118774
772100,248,-32.8792724609375,4079.993408203125,4000.047607421875,78.69717407226562,0.49192091822624207,0.7565212249755859,5.8537330151587756e-36,0.002,1.0,0.46926409006118774
772200,248,-25.44989013671875,4083.154052734375,4003.5732421875,78.43467712402344,0.38970398902893066,0.7565212249755859,5.7954845005337945e-36,0.002,1.0,0.46926409006118774
772300,248,-24.05499267578125,4083.2177734375,4004.34521484375,77.72376251220703,0.3921945095062256,0.7565212249755859,5.737815597149579e-36,0.002,1.0,0.46926409006118774
772400,248,-14.755935668945312,4050.113525390625,3971.52734375,77.46279907226562,0.3666180968284607,0.7565212249755859,5.680720537490976e-36,0.002,1.0,0.46926409006118774
772500,248,-23.2855224609375,4054.777099609375,3978.81591796875,74.8066177368164,0.39805811643600464,0.7565212249755859,5.6241936114334347e-36,0.002,1.0,0.46926409006118774
772600,248,-18.75628662109375,4060.2666015625,3988.22705078125,70.96089172363281,0.3220518231391907,0.7565212249755859,5.568229165671916e-36,0.002,1.0,0.46926409006118774
772700,248,-20.84930419921875,4039.65380859375,3966.736083984375,71.81171417236328,0.34931907057762146,0.7565212249755859,5.512821603155488e-36,0.002,1.0,0.46926409006118774
772800,248,-20.84270477294922,4028.703857421875,3947.79052734375,79.70928955078125,0.447584331035614,0.7565212249755859,5.457965382527598e-36,0.002,1.0,0.46926409006118774
772900,248,-27.98028564453125,4034.47802734375,3950.002685546875,83.23893737792969,0.47963792085647583,0.7565212249755859,5.403655017571849e-36,0.002,1.0,0.46926409006118774
773000,248,-23.89727783203125,4032.040771484375,3953.365966796875,77.52935791015625,0.38892242312431335,0.7565212249755859,5.349885076663325e-36,0.002,1.0,0.46926409006118774
773100,248,-22.1312255859375,4031.36962890625,3949.452880859375,80.75263977050781,0.4073871374130249,0.7565212249755859,5.296650182225365e-36,0.002,1.0,0.46926409006118774
773200,248,-17.000200271606445,4001.8603515625,3923.353515625,77.3338623046875,0.4162302613258362,0.7565212249755859,5.243945010191761e-36,0.002,1.0,0.46926409006118774
773300,248,-21.16693115234375,4004.85986328125,3932.602294921875,71.16126251220703,0.33948084712028503,0.7565212249755859,5.1917642894742736e-36,0.002,1.0,0.46926409006118774
773400,248,-26.10870361328125,4015.9931640625,3938.506591796875,76.33833312988281,0.39148402214050293,0.7565212249755859,5.140102801435485e-36,0.002,1.0,0.46926409006118774
773500,248,-26.29681396484375,4011.947265625,3935.26123046875,75.51573944091797,0.41372352838516235,0.7565212249755859,5.088955379366872e-36,0.002,1.0,0.46926409006118774
773600,248,-11.332938194274902,3969.774169921875,3893.6650390625,75.01478576660156,0.3377516269683838,0.7565212249755859,5.038316907972069e-36,0.002,1.0,0.46926409006118774
773700,248,-30.657470703125,3997.602294921875,3915.64501953125,80.72479248046875,0.4758099913597107,0.7565212249755859,4.988182322855303e-36,0.002,1.0,0.46926409006118774
773800,249,-23.8359375,3989.233642578125,3912.1943359375,75.9052963256836,0.37754857540130615,0.7565212249755859,4.938546610014883e-36,0.002,1.0,0.46926409006118774
773900,249,-23.442626953125,3985.54638671875,3908.21533203125,76.19596862792969,0.37830719351768494,0.7565212249755859,4.889404805341749e-36,0.002,1.0,0.46926409006118774
774000,249,-20.990581512451172,3960.039794921875,3876.78564453125,82.03544616699219,0.46226975321769714,0.7565212249755859,4.840751994123016e-36,0.002,1.0,0.46926409006118774
774100,249,-29.4775390625,3974.602294921875,3889.1025390625,84.24542236328125,0.4978947043418884,0.7565212249755859,4.792583310550431e-36,0.002,1.0,0.46926409006118774
774200,249,-25.53411865234375,3982.0546875,3903.836669921875,77.05500793457031,0.4065730571746826,0.7565212249755859,4.744893937233765e-36,0.002,1.0,0.46926409006118774
